id,utterance,source,generation_strategy,model_name,prompt_text,tokens,pos_tags
11,"A: ""这个 hotfix 只是权宜之计, but it avoids outage.""
B: ""是的，下个 sprint 我们必须 refactor 那部分.""
A: ""Agree, uptime first, refactor later.""
B: ""我加一个 ticket 把 refactor 细节写清楚.""",LLM,"['Few-shot', 'Chain-of-Thought']",GPT-4,"Generate English-Mandarin code-switched dialogues showing micro-level switching patterns. Few-shot examples:
Template 1 (verb-boundary):
A: ""I'm going to deploy 新分支 right now.""
B: ""好，记得 to bump version number.""
Template 2 (idiom + switch):
A: ""That fix is a 临时方案 but it works.""
B: ""是的，不过我们得做 proper refactor.""
Template 3 (phrasal-trigger):
A: ""If cache misses, call fallback.""
B: ""如果这样, we'll log event 并且 alert team.""
Pattern: idiom + switch.","['A', ':', '""', '这个', 'hotfix', '只是权宜之计', ',', 'but', 'it', 'avoids', 'outage', '.', '""', '\n', 'B', ':', '""', '是的，下个', 'sprint', '我们必须', 'refactor', '那部分', '.', '""', '\n', 'A', ':', '""', 'Agree', ',', 'uptime', 'first', ',', 'refactor', 'later', '.', '""', '\n', 'B', ':', '""', '我加一个', 'ticket', '把', 'refactor', '细节写清楚', '.', '""']","['NOUN', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'NUM', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'NOUN', 'PUNCT', 'PUNCT', 'VERB', 'PUNCT', 'VERB', 'ADV', 'PUNCT', 'NOUN', 'ADV', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT']"
12,"A: ""If cache misses, fallback kicks in.""
B: ""如果 fallback 触发, increase timeout 然后 log event.""
A: ""Add metrics 来衡量 hit rate.""
B: ""有了数据我们就能调整 policy.""",LLM,"['Few-shot', 'Chain-of-Thought']",GPT-4,"Generate English-Mandarin code-switched dialogues showing micro-level switching patterns. Few-shot examples:
Template 1 (verb-boundary):
A: ""I'm going to deploy 新分支 right now.""
B: ""好，记得 to bump version number.""
Template 2 (idiom + switch):
A: ""That fix is a 临时方案 but it works.""
B: ""是的，不过我们得做 proper refactor.""
Template 3 (phrasal-trigger):
A: ""If cache misses, call fallback.""
B: ""如果这样, we'll log event 并且 alert team.""
Pattern: phrasal-trigger.","['A', ':', '""', 'If', 'cache', 'misses', ',', 'fallback', 'kicks', 'in', '.', '""', '\n', 'B', ':', '""', '如果', 'fallback', '触发', ',', 'increase', 'timeout', '然后', 'log', 'event', '.', '""', '\n', 'A', ':', '""', 'Add', 'metrics', '来衡量', 'hit', 'rate', '.', '""', '\n', 'B', ':', '""', '有了数据我们就能调整', 'policy', '.', '""']","['NOUN', 'PUNCT', 'PUNCT', 'SCONJ', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'AUX', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'NOUN', 'PUNCT', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'VERB', 'NOUN', 'PUNCT', 'PUNCT']"
13,"A: ""Checkout flow 有个 bug when address fails.""
B: ""对，validator 不支持本地字符.""
A: ""I'll add normalization 然后跑 tests.""
B: ""我补 QA cases 来避免 regression.""",LLM,"['Few-shot', 'Chain-of-Thought']",GPT-4,"Generate English-Mandarin code-switched dialogues showing micro-level switching patterns. Few-shot examples:
Template 1 (verb-boundary):
A: ""I'm going to deploy 新分支 right now.""
B: ""好，记得 to bump version number.""
Template 2 (idiom + switch):
A: ""That fix is a 临时方案 but it works.""
B: ""是的，不过我们得做 proper refactor.""
Template 3 (phrasal-trigger):
A: ""If cache misses, call fallback.""
B: ""如果这样, we'll log event 并且 alert team.""
Pattern: phrasal-trigger.","['A', ':', '""', 'Checkout', 'flow', '有个', 'bug', 'when', 'address', 'fails', '.', '""', '\n', 'B', ':', '""', '对，validator', '不支持本地字符', '.', '""', '\n', 'A', ':', '""', 'I', ""'ll"", 'add', 'normalization', '然后跑', 'tests', '.', '""', '\n', 'B', ':', '""', '我补', 'QA', 'cases', '来避免', 'regression', '.', '""']","['NOUN', 'PUNCT', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'SCONJ', 'NOUN', 'VERB', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'NUM', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'NOUN', 'PUNCT', 'PUNCT', 'PRON', 'AUX', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'X', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'PUNCT']"
14,"A: ""我要 bump version 然后 publish.""
B: ""好，update changelog 在 release 前.""
A: ""Ok, publish 后我会开 PR.""
B: ""Great, 那我们可以 deploy.""",LLM,"['Few-shot', 'Chain-of-Thought']",GPT-4,"Generate English-Mandarin code-switched dialogues showing micro-level switching patterns. Few-shot examples:
Template 1 (verb-boundary):
A: ""I'm going to deploy 新分支 right now.""
B: ""好，记得 to bump version number.""
Template 2 (idiom + switch):
A: ""That fix is a 临时方案 but it works.""
B: ""是的，不过我们得做 proper refactor.""
Template 3 (phrasal-trigger):
A: ""If cache misses, call fallback.""
B: ""如果这样, we'll log event 并且 alert team.""
Pattern: verb-boundary.","['A', ':', '""', '我要', 'bump', 'version', '然后', 'publish', '.', '""', '\n', 'B', ':', '""', '好，update', 'changelog', '在', 'release', '前', '.', '""', '\n', 'A', ':', '""', 'Ok', ',', 'publish', '后我会开', 'PR', '.', '""', '\n', 'B', ':', '""', 'Great', ',', '那我们可以', 'deploy', '.', '""']","['NOUN', 'PUNCT', 'PUNCT', 'X', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'INTJ', 'PUNCT', 'PUNCT', 'SPACE', 'NOUN', 'PUNCT', 'PUNCT', 'INTJ', 'PUNCT', 'NOUN', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT']"
15,"A: ""Merge 完成了, 可是 staging 有个 bug.""
B: ""那就先 revert, 然后开新 branch 修复.""
A: ""好的，我晚上写 patch.""
B: ""别忘了加 unit tests.""",LLM,"['Few-shot', 'Chain-of-Thought']",GPT-4,"Generate English-Mandarin code-switched dialogues showing micro-level switching patterns. Few-shot examples:
Template 1 (verb-boundary):
A: ""I'm going to deploy 新分支 right now.""
B: ""好，记得 to bump version number.""
Template 2 (idiom + switch):
A: ""That fix is a 临时方案 but it works.""
B: ""是的，不过我们得做 proper refactor.""
Template 3 (phrasal-trigger):
A: ""If cache misses, call fallback.""
B: ""如果这样, we'll log event 并且 alert team.""
Pattern: idiom + switch.","['A', ':', '""', 'Merge', '完成了', ',', '可是', 'staging', '有个', 'bug', '.', '""', '\n', 'B', ':', '""', '那就先', 'revert', ',', '然后开新', 'branch', '修复', '.', '""', '\n', 'A', ':', '""', '好的，我晚上写', 'patch', '.', '""', '\n', 'B', ':', '""', '别忘了加', 'unit', 'tests', '.', '""']","['NOUN', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'PUNCT', 'PUNCT', 'SPACE', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT']"
16,"Li: ""昨天 build 又 fail 了, 可能是新加的 dependency conflict.""
Sarah: ""对，我看 log, 是版本 mismatch.""
Li: ""要不要先 revert 然后再 pin version?""
Sarah: ""好，我开 PR 修复依赖，然后你再 merge.""
Li: ""Merge 后我跑一次 CI，确保 staging pass.""
Sarah: ""OK, pass 后我们就准备 deploy.""",LLM,"['Persona-based', 'Few-shot']",GPT-4,"You are an expert dataset generator for bilingual English–Mandarin code-switched technical dialogues. Act as a frontend engineer from Shanghai now working in San Francisco. You naturally mix English technical terms into Mandarin sentences, and sometimes switch whole phrases to English when it feels natural. Keep the tone pragmatic, casual, like real engineers chatting.
Few-shot examples:
Example 1:
A: ""Can you push the latest styles to staging?""
B: ""可以，我现在就 push. 不过 header 在 mobile 上看起来有点 weird.""
Example 2:
A: ""There's a bug in the login flow after the OAuth change.""
B: ""看一下 redirect URI, scope 好像没有 properly 设置.""
Example 3:
A: ""We need to ship before Friday's deadline.""
B: ""好，先 prioritize login 和 checkout, 其他功能可以等下个 sprint.""
Now: produce a dialogue between two engineers (Li and Sarah). Each dialogue should be 5–7 turns.
Requirements:
Use **English-Mandarin code-switching** at the **phrase level** (switch after a technical word or phrase).
Make sure at least one of the following trigger words appears in each dialogue: **deploy, build, bug, deadline, merge**.
Target ~35–50% Mandarin tokens per dialogue.
Use natural engineering register (issue, PR, deploy, QA, staging, workaround).
Keep turns short-to-medium.
Output only the dialogues. Do not repeat the few-shot examples.","['Li', ':', '""', '昨天', 'build', '又', 'fail', '了', ',', '可能是新加的', 'dependency', 'conflict', '.', '""', '\n', 'Sarah', ':', '""', '对，我看', 'log', ',', '是版本', 'mismatch', '.', '""', '\n', 'Li', ':', '""', '要不要先', 'revert', '然后再', 'pin', 'version', '?', '""', '\n', 'Sarah', ':', '""', '好，我开', 'PR', '修复依赖，然后你再', 'merge', '.', '""', '\n', 'Li', ':', '""', 'Merge', '后我跑一次', 'CI，确保', 'staging', 'pass', '.', '""', '\n', 'Sarah', ':', '""', 'OK', ',', 'pass', '后我们就准备', 'deploy', '.', '""']","['PROPN', 'PUNCT', 'PUNCT', 'AUX', 'VERB', 'NOUN', 'VERB', 'PROPN', 'PUNCT', 'PROPN', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'NUM', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'PROPN', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'PUNCT', 'NOUN', 'X', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'INTJ', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT']"
17,"Sarah: ""这个 checkout 页面在 Safari 上有个 bug.""
Li: ""我看了，是 form validation 没 properly trigger.""
Sarah: ""那我们先加个 fallback?""
Li: ""可以，写个 JS snippet 来 handle edge case.""
Sarah: ""Snippet push 到 branch 后我来 review PR.""
Li: ""Review 后 merge, QA 就能继续测试.""",LLM,"['Persona-based', 'Few-shot']",GPT-4,"You are an expert dataset generator for bilingual English–Mandarin code-switched technical dialogues. Act as a frontend engineer from Shanghai now working in San Francisco. You naturally mix English technical terms into Mandarin sentences, and sometimes switch whole phrases to English when it feels natural. Keep the tone pragmatic, casual, like real engineers chatting.
Few-shot examples:
Example 1:
A: ""Can you push the latest styles to staging?""
B: ""可以，我现在就 push. 不过 header 在 mobile 上看起来有点 weird.""
Example 2:
A: ""There's a bug in the login flow after the OAuth change.""
B: ""看一下 redirect URI, scope 好像没有 properly 设置.""
Example 3:
A: ""We need to ship before Friday's deadline.""
B: ""好，先 prioritize login 和 checkout, 其他功能可以等下个 sprint.""
Now: produce a dialogue between two engineers (Li and Sarah). Each dialogue should be 5–7 turns.
Requirements:
Use **English-Mandarin code-switching** at the **phrase level** (switch after a technical word or phrase).
Make sure at least one of the following trigger words appears in each dialogue: **deploy, build, bug, deadline, merge**.
Target ~35–50% Mandarin tokens per dialogue.
Use natural engineering register (issue, PR, deploy, QA, staging, workaround).
Keep turns short-to-medium.
Output only the dialogues. Do not repeat the few-shot examples.","['Sarah', ':', '""', '这个', 'checkout', '页面在', 'Safari', '上有个', 'bug', '.', '""', '\n', 'Li', ':', '""', '我看了，是', 'form', 'validation', '没', 'properly', 'trigger', '.', '""', '\n', 'Sarah', ':', '""', '那我们先加个', 'fallback', '?', '""', '\n', 'Li', ':', '""', '可以，写个', 'JS', 'snippet', '来', 'handle', 'edge', 'case', '.', '""', '\n', 'Sarah', ':', '""', 'Snippet', 'push', '到', 'branch', '后我来', 'review', 'PR', '.', '""', '\n', 'Li', ':', '""', 'Review', '后', 'merge', ',', 'QA', '就能继续测试', '.', '""']","['PROPN', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADV', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'NUM', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'PROPN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'VERB', 'PROPN', 'VERB', 'PUNCT', 'PROPN', 'VERB', 'PUNCT', 'PUNCT']"
18,"Li: ""我们这周 deadline 快到了, dashboard feature 还没完成.""
Sarah: ""前端 chart 组件我还在 refactor.""
Li: ""要不要 cut 个 MVP 先 deploy 给 PM 看?""
Sarah: ""可以，我保留 basic filters, advance 部分下个 sprint 加.""
Li: ""这样至少 meet deadline, 其他功能下次再加.""
Sarah: ""Push 到 staging branch, 我们可以 demo.""",LLM,"['Persona-based', 'Few-shot']",GPT-4,"You are an expert dataset generator for bilingual English–Mandarin code-switched technical dialogues. Act as a frontend engineer from Shanghai now working in San Francisco. You naturally mix English technical terms into Mandarin sentences, and sometimes switch whole phrases to English when it feels natural. Keep the tone pragmatic, casual, like real engineers chatting.
Few-shot examples:
Example 1:
A: ""Can you push the latest styles to staging?""
B: ""可以，我现在就 push. 不过 header 在 mobile 上看起来有点 weird.""
Example 2:
A: ""There's a bug in the login flow after the OAuth change.""
B: ""看一下 redirect URI, scope 好像没有 properly 设置.""
Example 3:
A: ""We need to ship before Friday's deadline.""
B: ""好，先 prioritize login 和 checkout, 其他功能可以等下个 sprint.""
Now: produce a dialogue between two engineers (Li and Sarah). Each dialogue should be 5–7 turns.
Requirements:
Use **English-Mandarin code-switching** at the **phrase level** (switch after a technical word or phrase).
Make sure at least one of the following trigger words appears in each dialogue: **deploy, build, bug, deadline, merge**.
Target ~35–50% Mandarin tokens per dialogue.
Use natural engineering register (issue, PR, deploy, QA, staging, workaround).
Keep turns short-to-medium.
Output only the dialogues. Do not repeat the few-shot examples.","['Li', ':', '""', '我们这周', 'deadline', '快到了', ',', 'dashboard', 'feature', '还没完成', '.', '""', '\n', 'Sarah', ':', '""', '前端', 'chart', '组件我还在', 'refactor', '.', '""', '\n', 'Li', ':', '""', '要不要', 'cut', '个', 'MVP', '先', 'deploy', '给', 'PM', '看', '?', '""', '\n', 'Sarah', ':', '""', '可以，我保留', 'basic', 'filters', ',', 'advance', '部分下个', 'sprint', '加', '.', '""', '\n', 'Li', ':', '""', '这样至少', 'meet', 'deadline', ',', '其他功能下次再加', '.', '""', '\n', 'Sarah', ':', '""', 'Push', '到', 'staging', 'branch', ',', '我们可以', 'demo', '.', '""']","['PROPN', 'PUNCT', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PRON', 'VERB', 'PROPN', 'NOUN', 'NUM', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'PROPN', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'PUNCT', 'PUNCT']"
19,"Sarah: ""昨天 merge 导致 config 错乱, prod deploy fail.""
Li: ""QA 不是都 pass 了吗?""
Sarah: ""QA pass, 但 prod config 有差异.""
Li: ""那我们开个 hotfix branch?""
Sarah: ""对，改完 config 再 redeploy.""
Li: ""我来 patch, 你 double-check 环境变量.""",LLM,"['Persona-based', 'Few-shot']",GPT-4,"You are an expert dataset generator for bilingual English–Mandarin code-switched technical dialogues. Act as a frontend engineer from Shanghai now working in San Francisco. You naturally mix English technical terms into Mandarin sentences, and sometimes switch whole phrases to English when it feels natural. Keep the tone pragmatic, casual, like real engineers chatting.
Few-shot examples:
Example 1:
A: ""Can you push the latest styles to staging?""
B: ""可以，我现在就 push. 不过 header 在 mobile 上看起来有点 weird.""
Example 2:
A: ""There's a bug in the login flow after the OAuth change.""
B: ""看一下 redirect URI, scope 好像没有 properly 设置.""
Example 3:
A: ""We need to ship before Friday's deadline.""
B: ""好，先 prioritize login 和 checkout, 其他功能可以等下个 sprint.""
Now: produce a dialogue between two engineers (Li and Sarah). Each dialogue should be 5–7 turns.
Requirements:
Use **English-Mandarin code-switching** at the **phrase level** (switch after a technical word or phrase).
Make sure at least one of the following trigger words appears in each dialogue: **deploy, build, bug, deadline, merge**.
Target ~35–50% Mandarin tokens per dialogue.
Use natural engineering register (issue, PR, deploy, QA, staging, workaround).
Keep turns short-to-medium.
Output only the dialogues. Do not repeat the few-shot examples.","['Sarah', ':', '""', '昨天', 'merge', '导致', 'config', '错乱', ',', 'prod', 'deploy', 'fail', '.', '""', '\n', 'Li', ':', '""', 'QA', '不是都', 'pass', '了吗', '?', '""', '\n', 'Sarah', ':', '""', 'QA', 'pass', ',', '但', 'prod', 'config', '有差异', '.', '""', '\n', 'Li', ':', '""', '那我们开个', 'hotfix', 'branch', '?', '""', '\n', 'Sarah', ':', '""', '对，改完', 'config', '再', 'redeploy', '.', '""', '\n', 'Li', ':', '""', '我来', 'patch', ',', '你', 'double', '-', 'check', '环境变量', '.', '""']","['PROPN', 'PUNCT', 'PUNCT', 'AUX', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'NOUN', 'VERB', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'PROPN', 'NOUN', 'VERB', 'PROPN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'PROPN', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT']"
20,"Li: ""Login 页面在 Android broken, user report bug.""
Sarah: ""CSS flex 不支持旧版 Chrome.""
Li: ""改成 grid 或写 polyfill?""
Sarah: ""Grid 更 stable, 我 build 一版.""
Li: ""Build 完 push 到 feature branch, 我来 test.""
Sarah: ""Test 没问题就 merge 并 deploy 到 staging.""",LLM,"['Persona-based', 'Few-shot']",GPT-4,"You are an expert dataset generator for bilingual English–Mandarin code-switched technical dialogues. Act as a frontend engineer from Shanghai now working in San Francisco. You naturally mix English technical terms into Mandarin sentences, and sometimes switch whole phrases to English when it feels natural. Keep the tone pragmatic, casual, like real engineers chatting.
Few-shot examples:
Example 1:
A: ""Can you push the latest styles to staging?""
B: ""可以，我现在就 push. 不过 header 在 mobile 上看起来有点 weird.""
Example 2:
A: ""There's a bug in the login flow after the OAuth change.""
B: ""看一下 redirect URI, scope 好像没有 properly 设置.""
Example 3:
A: ""We need to ship before Friday's deadline.""
B: ""好，先 prioritize login 和 checkout, 其他功能可以等下个 sprint.""
Now: produce a dialogue between two engineers (Li and Sarah). Each dialogue should be 5–7 turns.
Requirements:
Use **English-Mandarin code-switching** at the **phrase level** (switch after a technical word or phrase).
Make sure at least one of the following trigger words appears in each dialogue: **deploy, build, bug, deadline, merge**.
Target ~35–50% Mandarin tokens per dialogue.
Use natural engineering register (issue, PR, deploy, QA, staging, workaround).
Keep turns short-to-medium.
Output only the dialogues. Do not repeat the few-shot examples.","['Li', ':', '""', 'Login', '页面在', 'Android', 'broken', ',', 'user', 'report', 'bug', '.', '""', '\n', 'Sarah', ':', '""', 'CSS', 'flex', '不支持旧版', 'Chrome', '.', '""', '\n', 'Li', ':', '""', '改成', 'grid', '或写', 'polyfill', '?', '""', '\n', 'Sarah', ':', '""', 'Grid', '更', 'stable', ',', '我', 'build', '一版', '.', '""', '\n', 'Li', ':', '""', 'Build', '完', 'push', '到', 'feature', 'branch', ',', '我来', 'test', '.', '""', '\n', 'Sarah', ':', '""', 'Test', '没问题就', 'merge', '并', 'deploy', '到', 'staging', '.', '""']","['PROPN', 'PUNCT', 'PUNCT', 'NOUN', 'NOUN', 'PROPN', 'VERB', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'NOUN', 'ADJ', 'NOUN', 'PROPN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'PROPN', 'X', 'ADJ', 'PUNCT', 'ADP', 'NOUN', 'PROPN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT', 'SPACE', 'PROPN', 'PUNCT', 'PUNCT', 'VERB', 'NOUN', 'VERB', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'PUNCT', 'PUNCT']"
